id,race,sex,age,juv_fel_count,juv_misd_count,priors_count,charge_id,charge_degree (misd/fel),compas_decile_score,two_year_recid,compas_guess,compas_correct
814,1,0,32,0,0,1,28,1,1,1,0,0
815,1,0,21,0,0,0,190,1,3,1,0,0
817,6,0,37,0,0,1,89,1,1,0,0,1
818,1,0,25,0,0,0,303,1,3,0,0,1
820,3,0,32,1,1,20,28,1,10,0,1,0
821,2,0,35,0,0,0,190,1,7,0,1,0
823,2,0,42,0,0,14,126,1,7,1,1,1
825,1,0,24,0,0,9,423,0,10,1,1,1
829,1,0,22,1,0,6,306,1,10,1,1,1
830,3,0,21,0,0,0,190,1,6,1,1,1
831,1,0,47,0,0,1,45,0,1,0,0,1
835,2,0,27,0,0,5,10,1,9,1,1,1
836,3,0,43,0,0,2,133,0,1,1,0,0
837,1,0,46,0,0,2,297,1,6,1,1,1
838,2,0,44,0,0,1,333,0,3,0,0,1
840,2,0,27,0,0,0,79,1,5,0,1,0
841,1,0,23,0,0,2,303,1,2,0,0,1
842,3,1,50,0,0,1,406,1,1,0,0,1
843,2,0,42,0,0,8,28,1,5,0,1,0
844,2,0,58,0,0,6,175,1,6,0,1,0
847,2,0,26,0,0,3,186,1,6,0,1,0
848,6,1,48,0,0,0,190,1,1,0,0,1
849,2,0,39,0,0,3,190,1,3,1,0,0
850,2,0,21,0,2,3,28,1,5,1,1,1
851,1,0,63,0,0,1,134,0,1,0,0,1
852,2,0,22,0,1,3,28,1,7,1,1,1
853,2,0,50,0,0,3,45,0,3,0,0,1
855,2,0,38,0,0,0,60,1,1,0,0,1
856,1,0,41,0,0,1,358,1,6,0,1,0
857,2,0,28,8,0,16,21,1,8,1,1,1
858,2,1,30,0,0,0,45,0,3,0,0,1
859,2,0,23,0,0,1,7,1,5,0,1,0
861,1,0,25,0,0,2,28,1,4,1,0,0
863,1,0,40,0,0,5,229,1,4,0,0,1
864,3,0,24,0,0,8,303,1,8,0,1,0
867,2,0,27,0,0,5,93,0,4,1,0,0
869,1,0,44,0,0,11,45,0,3,0,0,1
870,2,1,35,0,0,6,28,1,2,1,0,0
871,1,0,42,0,0,0,45,0,1,0,0,1
872,2,0,38,0,0,15,126,1,7,0,1,0
874,3,0,26,0,0,4,303,1,6,0,1,0
875,2,1,25,0,0,0,337,0,3,0,0,1
879,1,0,24,0,0,1,28,1,4,0,0,1
880,3,0,64,0,0,1,14,1,1,0,0,1
881,1,1,49,0,0,2,128,0,1,1,0,0
882,1,0,50,0,0,5,129,1,1,1,0,0
883,1,0,28,0,0,8,28,1,6,1,1,1
884,1,0,66,0,0,0,45,0,1,1,0,0
886,1,1,46,0,0,0,45,0,1,0,0,1
887,2,0,30,0,0,5,129,1,6,1,1,1
888,1,1,22,0,0,0,45,0,3,0,0,1
889,1,0,23,0,0,1,28,0,4,0,0,1
890,6,0,30,0,0,0,45,0,6,1,1,1
891,2,0,24,1,0,10,28,1,10,1,1,1
893,3,0,31,0,0,0,134,0,1,0,0,1
895,6,0,31,0,0,1,28,1,2,0,0,1
897,2,0,21,4,0,4,28,1,7,1,1,1
898,2,0,28,0,0,4,28,1,8,0,1,0
899,2,0,25,0,0,0,122,0,3,0,0,1
900,1,1,21,0,0,0,65,1,7,0,1,0
901,2,0,27,0,0,0,45,0,2,0,0,1
904,3,0,20,0,0,0,283,0,2,1,0,0
905,3,0,32,0,0,1,306,1,1,0,0,1
906,1,1,24,0,0,0,65,1,5,0,1,0
909,2,0,20,1,0,1,28,1,3,0,0,1
913,2,0,31,0,0,3,425,0,8,1,1,1
914,2,0,27,0,0,3,45,0,7,1,1,1
915,2,0,59,0,0,17,190,1,5,1,1,1
916,2,0,40,0,0,0,16,1,2,0,0,1
917,2,0,22,0,0,11,306,1,10,1,1,1
918,2,1,38,0,0,1,342,1,1,0,0,1
919,3,0,36,0,0,1,243,0,10,1,1,1
921,2,0,30,0,0,1,283,0,7,0,1,0
922,1,0,27,0,0,6,28,1,6,1,1,1
923,2,0,43,0,0,1,45,0,1,0,0,1
924,1,1,59,0,0,0,128,0,1,0,0,1
925,1,0,37,0,0,2,133,0,1,0,0,1
926,2,0,28,0,0,5,169,0,7,1,1,1
927,1,0,38,0,0,0,306,1,1,0,0,1
930,2,0,22,0,0,0,35,1,8,1,1,1
932,3,0,43,0,0,1,239,0,1,0,0,1
934,2,0,25,0,0,4,188,1,5,1,1,1
935,1,0,51,0,0,0,133,0,1,0,0,1
937,3,0,30,0,0,6,306,1,5,1,1,1
943,1,0,29,0,0,2,169,0,2,1,0,0
944,2,0,28,0,0,10,129,1,3,0,0,1
945,2,0,26,0,0,6,283,0,8,0,1,0
946,2,0,55,0,0,9,28,0,3,1,0,0
947,1,1,23,0,0,3,253,1,10,0,1,0
948,2,1,22,0,0,0,155,0,5,0,1,0
949,1,1,19,0,0,2,306,1,10,1,1,1
951,2,0,31,0,0,1,45,0,1,0,0,1
953,2,0,29,0,0,0,133,0,1,0,0,1
955,2,0,61,0,0,15,175,1,6,1,1,1
956,2,0,24,0,0,4,306,1,10,1,1,1
958,3,0,31,0,0,0,239,0,2,0,0,1
959,2,0,20,0,1,4,28,1,9,1,1,1
960,1,0,26,0,0,3,57,1,7,1,1,1
962,1,0,27,0,0,5,45,0,9,0,1,0
963,1,0,25,0,0,1,16,1,5,0,1,0
964,1,0,23,0,2,3,221,1,5,1,1,1
965,2,0,38,0,0,0,169,1,1,0,0,1
967,2,0,27,0,2,18,175,1,9,1,1,1
968,1,1,35,0,0,0,336,1,3,1,0,0
969,6,0,22,0,0,0,186,1,9,0,1,0
971,2,1,58,0,0,4,248,1,2,1,0,0
973,1,1,57,0,0,0,122,0,4,1,0,0
975,2,0,21,0,0,0,417,1,3,0,0,1
977,2,1,22,0,0,0,190,1,8,0,1,0
978,2,0,30,0,0,0,65,1,2,0,0,1
979,1,0,24,0,0,1,28,1,10,1,1,1
983,1,0,22,0,0,2,49,1,4,1,0,0
986,1,0,29,0,0,3,13,1,4,1,0,0
987,2,0,30,0,0,8,306,1,8,1,1,1
988,2,1,31,0,0,10,129,1,6,0,1,0
990,1,1,45,0,0,1,172,1,6,0,1,0
991,2,0,23,0,0,4,28,1,7,0,1,0
993,1,0,39,0,0,2,163,1,2,1,0,0
995,2,0,31,0,0,0,306,1,8,1,1,1
996,2,0,22,0,0,1,64,1,4,1,0,0
997,2,1,27,0,0,9,29,1,2,1,0,0
998,2,0,27,0,0,13,28,1,7,1,1,1
999,1,0,38,0,0,1,90,1,1,1,0,0
1000,2,0,31,0,0,23,268,1,10,1,1,1
1001,2,0,47,0,0,20,377,1,9,0,1,0
1002,2,0,22,0,1,3,28,1,7,0,1,0
1003,2,0,35,0,0,1,45,0,9,1,1,1
1004,3,0,23,0,0,2,283,0,6,1,1,1
1005,2,0,65,0,0,2,429,0,2,1,0,0
1006,2,0,35,0,0,0,151,0,4,0,0,1
1007,2,1,33,0,0,0,186,1,3,0,0,1
1008,1,0,53,0,0,1,45,0,1,0,0,1
1009,3,0,52,0,0,0,129,1,1,0,0,1
1014,2,0,21,0,0,0,231,1,5,0,1,0
1015,2,0,37,0,0,11,21,1,4,0,0,1
1016,6,0,30,0,0,4,333,0,9,1,1,1
1017,1,0,33,0,0,5,28,1,5,0,1,0
1018,2,0,31,0,0,2,31,0,7,0,1,0
1020,6,0,54,0,0,0,186,1,1,0,0,1
1022,2,1,31,0,0,0,45,0,1,0,0,1
1023,1,1,59,0,0,2,190,1,3,0,0,1
1024,2,0,27,0,0,0,306,0,2,0,0,1
1025,2,0,36,0,0,0,45,0,7,1,1,1
1026,2,0,46,0,0,17,28,1,9,1,1,1
1027,2,0,22,0,0,3,28,1,9,0,1,0
1030,1,1,28,0,0,0,134,0,2,0,0,1
1031,1,1,34,0,0,15,190,1,9,1,1,1
1032,3,0,29,0,0,7,129,1,9,1,1,1
1034,2,0,23,0,0,2,45,0,10,1,1,1
1036,2,0,27,0,0,3,190,1,4,0,0,1
1037,4,0,21,0,0,0,36,1,6,1,1,1
1038,1,0,48,0,0,3,190,1,1,1,0,0
1039,2,0,30,0,0,15,252,1,9,1,1,1
1041,2,1,32,0,0,2,280,1,2,0,0,1
1043,2,0,31,0,0,5,28,1,7,0,1,0
1044,2,0,36,0,1,4,45,0,5,0,1,0
1046,2,0,36,0,0,1,45,0,5,0,1,0
1048,2,0,44,0,0,14,172,1,8,1,1,1
1049,1,0,53,0,0,2,109,1,1,0,0,1
1051,2,0,33,0,0,3,127,0,2,1,0,0
1054,2,0,21,1,0,2,28,1,10,0,1,0
1055,2,0,33,0,0,4,28,1,8,1,1,1
1056,1,0,47,0,0,2,306,1,5,1,1,1
1057,2,0,57,0,0,20,306,1,7,1,1,1
1058,2,0,28,0,0,2,28,0,4,0,0,1
1059,2,0,24,0,0,1,45,0,6,0,1,0
1060,2,0,44,0,0,1,404,1,1,0,0,1
1061,2,0,46,0,0,0,190,1,1,0,0,1
1062,2,0,37,0,0,6,74,1,3,0,0,1
1063,2,0,26,0,0,10,28,0,6,1,1,1
1065,2,0,27,0,1,10,129,1,8,1,1,1
1066,1,0,40,0,0,1,222,1,2,0,0,1
1068,1,1,60,0,0,9,28,1,3,1,0,0
1069,1,0,53,0,0,1,28,1,1,0,0,1
1070,2,0,26,0,1,8,44,1,6,0,1,0
1072,2,0,28,0,0,0,172,1,1,0,0,1
1073,3,0,23,0,0,0,128,0,4,0,0,1
1076,1,1,46,0,0,2,190,1,8,0,1,0
1077,2,0,23,0,0,0,163,1,5,1,1,1
1079,2,0,37,0,0,5,21,1,1,1,0,0
1081,2,0,44,0,0,1,154,0,1,0,0,1
1082,2,0,50,0,0,18,129,1,8,1,1,1
1084,2,0,45,0,0,0,128,0,1,0,0,1
1086,2,0,22,0,0,1,28,1,5,0,1,0
1087,1,0,26,0,0,1,28,1,2,1,0,0
1088,1,0,62,0,0,0,47,1,1,0,0,1
1089,1,0,34,0,0,0,134,0,1,1,0,0
1092,3,0,24,0,0,1,64,1,10,0,1,0
1093,1,0,21,0,0,0,45,0,2,0,0,1
1094,1,0,25,0,0,0,168,1,2,1,0,0
1096,1,0,68,0,0,0,122,0,1,0,0,1
1097,1,0,41,0,0,2,134,0,2,0,0,1
1099,1,0,21,0,0,1,28,1,3,0,0,1
1101,3,1,37,0,0,1,190,1,3,0,0,1
1103,2,0,22,0,0,0,246,1,8,0,1,0
1105,1,0,38,0,0,11,28,1,4,1,0,0
1106,1,0,42,0,0,1,28,1,1,0,0,1
1107,1,0,22,0,1,1,28,1,4,1,0,0
1109,2,0,45,0,0,0,186,1,4,1,0,0
1110,2,1,36,0,0,4,229,1,10,1,1,1
1111,2,0,48,0,0,2,165,1,6,0,1,0
1118,1,1,45,0,0,1,28,1,1,0,0,1
1119,2,0,23,0,0,6,190,1,9,1,1,1
1120,2,0,24,0,0,0,110,1,8,0,1,0
1121,2,0,29,0,0,0,190,1,2,0,0,1
1122,2,0,24,0,0,0,49,1,3,0,0,1
1123,2,0,50,0,0,11,222,1,9,0,1,0
1125,2,0,34,0,1,10,28,1,7,1,1,1
1127,2,0,23,0,0,0,190,1,2,0,0,1
1128,1,1,22,0,0,0,208,0,5,0,1,0
1129,6,0,36,0,0,0,74,1,1,0,0,1
1130,1,0,30,0,0,22,306,1,5,1,1,1
1131,2,0,21,0,0,0,113,1,10,1,1,1
1132,1,1,53,0,0,0,306,1,1,0,0,1
1135,1,0,24,0,0,1,306,1,3,0,0,1
1136,2,0,25,0,1,7,28,0,5,1,1,1
1138,2,1,25,0,0,1,28,0,9,0,1,0
1140,2,0,71,0,0,8,129,1,1,0,0,1
1141,2,0,39,0,4,10,28,0,9,0,1,0
1142,2,1,37,0,0,0,306,1,5,0,1,0
1143,2,0,20,0,0,0,306,1,5,1,1,1
1144,2,1,29,0,0,3,306,1,5,0,1,0
1145,2,0,22,0,0,2,306,1,5,1,1,1
1146,2,0,26,0,0,4,16,1,7,1,1,1
1149,3,0,35,0,0,5,28,1,7,0,1,0
1150,2,1,47,0,0,19,306,1,10,1,1,1
1151,6,0,21,0,0,1,303,1,4,1,0,0
1152,6,1,23,0,0,0,45,0,10,0,1,0
1153,1,1,20,0,0,1,65,1,8,1,1,1
1156,2,1,23,0,0,0,190,1,2,0,0,1
1157,5,0,27,0,0,3,133,0,7,0,1,0
1158,1,0,55,0,0,18,28,1,2,1,0,0
1159,2,1,53,0,0,0,172,1,1,0,0,1
1160,2,1,23,0,0,0,10,1,7,0,1,0
1162,2,0,26,0,0,5,186,1,7,1,1,1
1163,2,0,25,0,0,6,65,1,6,0,1,0
1165,6,0,23,0,0,2,128,0,4,0,0,1
1166,2,0,27,0,0,4,246,1,9,1,1,1
1167,2,0,26,0,0,2,45,0,3,0,0,1
1169,2,0,29,0,0,1,374,0,4,0,0,1
1170,6,0,27,0,0,1,15,1,2,1,0,0
1171,3,0,28,0,0,0,313,1,2,0,0,1
1172,2,0,31,0,0,0,45,0,2,0,0,1
1173,2,0,41,0,0,8,306,1,6,1,1,1
1176,1,0,25,0,0,0,133,0,2,0,0,1
1177,1,0,47,0,0,0,206,0,1,0,0,1
1179,2,0,37,0,0,4,129,1,2,0,0,1
1181,2,1,35,0,0,4,15,1,5,0,1,0
1186,1,0,24,0,0,1,45,0,4,1,0,0
1187,1,0,21,0,2,2,186,1,9,1,1,1
1191,1,0,22,0,0,0,58,1,4,1,0,0
1192,2,0,57,0,0,11,306,1,6,0,1,0
1193,1,0,48,0,0,0,190,1,7,0,1,0
1194,6,0,36,0,0,0,190,1,1,0,0,1
1195,2,1,37,0,0,3,336,1,7,0,1,0
1196,1,0,31,0,0,0,45,0,1,0,0,1
1197,2,0,22,0,1,1,163,1,9,1,1,1
1198,1,0,31,0,0,2,134,0,3,0,0,1
1200,2,0,24,0,0,0,58,1,5,1,1,1
1202,2,0,32,0,0,22,28,1,9,1,1,1
1204,6,1,23,0,0,0,45,0,4,0,0,1
1205,2,0,63,0,0,0,133,0,1,0,0,1
1206,6,0,30,0,0,0,169,1,1,0,0,1
1207,1,0,26,0,0,2,306,1,5,1,1,1
1208,1,0,48,0,0,2,45,0,3,0,0,1
1209,1,0,20,0,0,0,190,1,4,0,0,1
1212,2,1,24,0,0,1,45,0,5,1,1,1
1213,2,1,36,0,0,1,374,0,2,0,0,1
1215,3,0,83,0,0,0,45,0,1,0,0,1
1216,1,0,28,0,0,2,246,1,6,0,1,0
1217,2,0,36,0,0,3,129,1,2,1,0,0
1219,2,1,33,0,0,0,362,0,2,0,0,1
1220,2,0,39,0,0,0,129,1,3,0,0,1
1221,6,0,29,0,0,3,128,0,7,0,1,0
1222,2,0,30,0,0,17,28,1,10,1,1,1
1223,1,1,19,1,1,1,239,0,6,1,1,1
1225,2,0,24,0,0,1,28,1,1,1,0,0
1227,3,0,36,0,0,11,28,1,7,0,1,0
1228,1,1,29,0,0,1,58,1,5,0,1,0
1229,2,0,35,0,0,7,303,1,6,0,1,0
1230,2,0,24,0,0,0,129,1,3,0,0,1
1231,1,0,26,0,0,0,206,0,2,0,0,1
1233,1,0,26,0,0,8,28,1,4,0,0,1
1234,2,0,52,0,0,7,242,0,6,0,1,0
1235,2,0,28,0,0,14,180,1,7,1,1,1
1237,2,0,32,0,0,0,426,0,5,0,1,0
1238,1,1,32,0,0,1,45,0,3,1,0,0
1239,2,0,33,0,0,5,374,0,8,1,1,1
1240,2,0,29,0,1,16,306,1,10,0,1,0
1241,1,0,34,0,0,1,101,0,3,1,0,0
1242,6,1,37,0,0,0,45,0,1,1,0,0
1243,1,0,43,0,0,0,45,0,1,0,0,1
1244,1,0,47,0,0,2,377,1,4,0,0,1
1246,2,0,25,0,0,3,45,0,6,1,1,1
1247,2,1,23,0,0,1,28,1,3,0,0,1
1248,1,0,39,0,0,2,45,0,2,0,0,1
1250,2,0,35,0,0,13,306,1,8,1,1,1
1252,6,0,33,0,0,0,28,1,1,0,0,1
1253,6,0,21,0,0,0,191,1,3,1,0,0
1254,2,0,43,1,0,20,129,1,8,0,1,0
1255,2,0,25,0,1,3,177,1,8,1,1,1
1256,2,0,48,1,0,25,28,1,10,1,1,1
1257,2,0,22,0,0,1,45,0,7,1,1,1
1258,2,0,52,1,0,9,45,0,8,1,1,1
1259,1,0,26,0,0,5,306,1,4,1,0,0
1260,2,0,67,0,0,4,190,0,7,1,1,1
1261,2,0,34,0,0,4,28,0,2,0,0,1
1262,1,0,56,0,0,4,123,0,1,0,0,1
1268,2,0,28,0,0,1,303,1,4,1,0,0
1269,2,0,29,0,0,2,45,0,4,0,0,1
1271,2,1,24,0,0,0,28,0,5,1,1,1
1272,2,0,37,0,0,6,175,1,5,1,1,1
1274,6,0,43,0,0,3,10,1,2,0,0,1
1275,1,0,51,0,0,0,61,1,1,0,0,1
1276,2,0,20,0,0,1,283,0,7,1,1,1
1280,1,0,26,0,0,4,423,0,7,1,1,1
1281,1,1,39,0,0,1,45,0,2,1,0,0
1282,2,0,21,0,0,1,28,1,8,0,1,0
1283,2,0,21,0,1,1,33,1,9,1,1,1
1286,1,0,24,0,2,3,129,1,4,1,0,0
1290,2,0,26,0,1,4,45,0,8,1,1,1
1292,1,0,48,0,0,1,306,1,2,0,0,1
1293,2,0,24,0,1,5,246,1,5,1,1,1
1295,1,0,26,0,0,0,306,1,4,0,0,1
1296,1,0,46,0,0,0,306,1,1,0,0,1
1297,3,1,30,0,0,1,243,0,2,0,0,1
1298,2,0,24,0,1,7,45,0,9,0,1,0
1300,1,1,21,0,0,0,283,0,5,0,1,0
1303,2,0,24,0,0,1,28,1,3,1,0,0
1304,2,0,30,0,0,1,28,1,7,0,1,0
1305,2,0,36,0,0,9,123,0,8,0,1,0
1306,2,0,30,0,0,5,112,1,4,1,0,0
1310,1,1,22,0,0,1,297,1,6,0,1,0
1313,2,0,25,0,0,0,120,1,9,1,1,1
1314,2,0,31,0,3,25,337,0,8,1,1,1
1315,2,0,24,0,0,0,344,1,4,0,0,1
1318,2,0,39,0,0,13,58,1,8,1,1,1
1320,6,0,46,0,0,0,117,1,1,0,0,1
1321,2,0,48,0,0,5,237,0,1,1,0,0
1323,2,1,30,0,0,4,65,1,3,0,0,1
1324,1,0,40,0,0,0,47,1,2,0,0,1
1325,2,1,52,0,0,0,16,1,1,0,0,1
1326,2,0,23,1,0,3,188,1,9,0,1,0
1328,2,1,26,0,0,1,45,0,2,0,0,1
1329,1,0,22,0,1,1,190,1,8,1,1,1
1330,1,0,42,0,0,3,306,1,4,0,0,1
1331,2,0,23,0,3,6,58,1,10,1,1,1
1332,6,0,33,0,0,4,245,1,3,1,0,0
1334,2,0,28,0,0,1,28,1,3,0,0,1
1335,1,1,37,0,0,4,374,0,4,0,0,1
1336,1,0,50,0,0,1,89,1,1,0,0,1
1341,5,0,38,0,0,25,31,0,10,1,1,1
1342,2,0,32,0,0,1,28,1,7,0,1,0
1343,3,0,24,0,0,3,58,1,6,1,1,1
1344,2,0,51,0,0,3,190,1,2,0,0,1
1345,1,0,19,0,0,1,45,0,4,1,0,0
1346,2,0,32,0,0,4,28,1,5,0,1,0
1347,1,1,31,0,0,1,306,1,3,1,0,0
1348,2,1,29,0,0,1,28,1,5,0,1,0
1349,3,0,43,0,0,0,45,0,1,0,0,1
1351,2,0,26,0,0,9,129,1,7,1,1,1
1352,1,0,27,0,0,0,419,1,10,1,1,1
1353,1,0,52,0,0,1,58,1,1,1,0,0
1354,3,0,27,0,0,1,142,0,1,0,0,1
1356,3,1,57,0,0,1,45,0,2,0,0,1
1358,2,0,28,0,0,3,28,0,6,1,1,1
1360,2,0,32,0,0,3,65,1,1,1,0,0
1361,2,0,27,0,0,5,142,0,3,1,0,0
1363,3,0,45,0,0,0,370,0,1,1,0,0
1366,1,1,42,0,0,0,128,0,1,0,0,1
1367,2,0,33,0,0,0,172,1,2,1,0,0
1368,1,0,26,0,0,4,45,0,4,0,0,1
1369,1,1,28,0,0,3,45,0,4,0,0,1
1370,1,1,53,0,0,0,134,0,1,0,0,1
1372,1,0,24,0,0,0,190,1,2,0,0,1
1375,3,0,28,0,0,1,292,1,2,0,0,1
1376,3,0,28,0,0,1,169,1,5,0,1,0
1377,2,0,39,0,0,6,122,0,7,1,1,1
1379,2,0,22,0,0,1,306,1,7,1,1,1
1380,2,0,46,0,0,2,190,1,2,1,0,0
1382,2,0,25,0,0,0,45,0,2,0,0,1
1384,1,0,52,0,0,1,28,1,5,0,1,0
1385,2,0,28,0,0,4,45,0,2,1,0,0
1388,1,1,57,0,0,1,306,1,1,1,0,0
1393,2,0,49,0,0,3,28,1,1,1,0,0
1395,2,0,21,0,0,2,306,1,9,1,1,1
1396,2,0,32,0,0,19,306,1,10,1,1,1
1397,2,0,63,0,0,3,399,0,9,0,1,0
1399,1,0,29,0,0,2,159,1,3,0,0,1
1402,2,0,46,0,0,0,45,0,1,0,0,1
1403,2,0,23,0,0,5,28,1,10,1,1,1
1408,2,0,28,0,0,10,45,0,7,1,1,1
1410,2,0,27,0,0,1,28,1,2,0,0,1
1411,3,1,69,0,0,0,130,0,1,0,0,1
1412,3,0,47,0,0,0,45,0,1,0,0,1
1418,3,0,45,0,0,1,357,1,3,0,0,1
1419,1,1,33,0,0,1,45,0,1,0,0,1
1422,3,1,27,0,0,0,45,0,2,1,0,0
1424,1,0,47,0,0,4,46,1,5,1,1,1
1427,2,0,32,0,0,14,186,1,9,1,1,1
1428,2,0,24,0,0,2,89,1,7,0,1,0
1429,2,0,26,0,0,5,172,1,10,1,1,1
1430,3,0,47,0,0,0,45,0,4,0,0,1
1431,1,0,25,0,0,1,306,1,5,0,1,0
1433,2,0,21,0,0,1,306,1,8,0,1,0
1435,2,0,25,0,0,2,45,0,2,1,0,0
1436,2,0,22,1,1,6,28,1,7,1,1,1
1438,1,1,26,0,0,0,297,1,6,0,1,0
1439,1,0,20,0,0,0,246,1,4,0,0,1
1441,2,0,30,0,0,1,45,0,5,1,1,1
1443,2,0,45,0,0,0,318,1,5,1,1,1
1445,2,0,33,0,0,7,306,1,7,1,1,1
1446,1,0,35,0,0,2,74,1,1,0,0,1
1447,1,0,41,0,0,5,172,1,1,0,0,1
1448,1,0,23,0,0,0,423,0,3,0,0,1
1452,1,1,21,0,1,0,128,0,5,1,1,1
1455,2,0,54,0,0,0,306,1,1,0,0,1
1456,2,0,27,0,0,10,28,1,6,1,1,1
1458,1,0,22,0,0,0,122,0,3,0,0,1
1460,3,1,21,0,0,0,45,0,7,1,1,1
1461,2,0,23,0,0,2,246,1,6,1,1,1
1462,3,0,30,0,0,1,45,0,1,0,0,1
1463,2,0,36,0,0,5,423,0,8,1,1,1
1464,3,1,24,0,0,2,306,1,6,1,1,1
1467,2,0,29,0,0,10,110,1,7,1,1,1
1470,2,0,54,0,0,4,45,0,5,1,1,1
1471,1,0,22,0,0,2,45,0,5,1,1,1
1472,1,0,38,0,0,2,280,1,1,0,0,1
1473,2,0,26,0,0,0,45,0,4,1,0,0
1474,2,1,20,0,0,0,190,1,4,0,0,1
1475,3,0,56,0,0,0,28,0,1,0,0,1
1479,2,0,52,0,0,6,45,0,1,1,0,0
1481,2,0,29,0,0,0,348,1,1,0,0,1
1482,2,1,23,0,0,6,239,0,7,0,1,0
1483,2,0,35,0,0,1,28,0,1,0,0,1
1484,1,0,32,0,0,8,175,1,9,1,1,1
1485,2,0,21,0,0,1,45,0,7,1,1,1
1486,3,0,25,0,0,0,64,1,3,0,0,1
1488,2,0,32,0,1,5,45,0,2,1,0,0
1490,2,0,30,0,0,4,45,0,4,1,0,0
1491,2,1,30,0,0,3,202,1,4,0,0,1
1496,2,0,23,0,0,2,28,1,7,1,1,1
1497,1,0,32,1,0,8,61,1,4,0,0,1
1498,1,0,52,0,0,1,293,1,1,0,0,1
1499,2,0,29,0,0,6,28,1,10,1,1,1
1501,1,0,42,0,0,0,219,0,1,0,0,1
1505,2,0,21,0,0,0,292,1,8,1,1,1
1506,1,1,36,0,0,4,28,1,9,1,1,1
1508,2,1,22,0,0,0,45,0,3,0,0,1
1509,3,0,45,0,0,2,356,1,1,0,0,1
1511,2,0,29,0,0,0,281,0,2,0,0,1
1512,2,0,54,0,0,2,342,0,2,0,0,1
1513,2,0,30,0,0,6,28,1,5,1,1,1
1515,2,0,51,0,0,17,132,0,4,0,0,1
1516,3,0,45,0,0,20,129,1,3,1,0,0
1517,2,0,27,0,0,3,55,1,3,1,0,0
1518,3,0,24,0,0,1,28,1,2,1,0,0
1520,1,0,24,0,0,2,297,1,6,0,1,0
1522,2,0,23,0,0,2,45,0,7,0,1,0
1523,6,1,42,0,0,2,88,0,3,0,0,1
1526,2,0,36,0,0,5,306,1,4,0,0,1
1529,2,1,38,0,1,8,45,0,7,1,1,1
1530,3,0,69,0,0,0,45,0,1,0,0,1
1531,3,0,21,0,0,1,28,1,5,1,1,1
1532,3,0,59,0,0,1,216,0,1,0,0,1
1533,2,0,39,0,0,1,28,1,6,0,1,0
1534,2,0,29,0,0,2,55,1,6,0,1,0
1535,3,0,22,0,0,1,45,0,7,1,1,1
1536,2,0,28,0,0,1,15,1,4,0,0,1
1538,1,0,44,0,0,6,129,1,3,0,0,1
1540,2,0,25,0,0,2,186,1,5,0,1,0
1541,2,0,31,0,0,0,129,1,10,0,1,0
1542,2,0,35,0,1,17,45,0,7,1,1,1
1543,2,0,27,0,0,11,28,0,10,1,1,1
1545,2,0,33,0,0,1,377,1,5,0,1,0
1548,2,0,28,0,0,6,71,1,9,1,1,1
1549,2,0,20,1,0,1,28,1,10,1,1,1
1550,1,0,60,0,0,1,28,1,1,0,0,1
1551,3,0,53,0,0,0,45,0,1,0,0,1
1553,3,0,51,0,0,0,218,1,1,1,0,0
1554,3,0,25,0,0,1,28,1,2,0,0,1
1556,2,0,27,2,1,5,346,1,7,1,1,1
1557,2,1,54,0,0,0,15,1,1,0,0,1
1558,2,1,26,0,0,3,283,0,5,0,1,0
1559,1,0,24,1,2,3,45,0,4,0,0,1
1560,3,0,55,0,0,1,28,1,2,1,0,0
1562,3,0,26,0,0,0,404,1,3,0,0,1
1563,2,1,75,0,0,5,28,1,1,0,0,1
1565,2,0,36,0,0,16,129,1,5,1,1,1
1566,2,0,56,0,0,8,28,1,3,0,0,1
1568,6,0,34,0,0,0,49,1,2,1,0,0
1569,2,1,25,0,0,5,425,0,7,1,1,1
1571,1,0,46,0,0,0,209,1,1,0,0,1
1572,2,0,27,0,0,1,28,1,2,0,0,1
1573,2,0,24,0,0,1,28,0,6,0,1,0
1575,2,0,28,0,0,3,93,0,3,1,0,0
1576,2,0,42,1,0,13,328,0,8,1,1,1
1577,2,0,59,0,0,2,128,0,1,0,0,1
1578,1,0,39,0,0,1,224,1,1,0,0,1
1581,1,0,46,0,0,5,45,0,4,0,0,1
1584,6,0,25,0,0,1,183,1,2,0,0,1
1587,1,0,55,0,0,2,211,1,1,0,0,1
1588,2,0,35,0,0,1,242,0,10,1,1,1
1590,2,0,43,0,0,0,45,0,1,1,0,0
1591,1,1,53,0,0,0,128,0,1,0,0,1
1594,2,1,21,0,0,0,45,0,5,0,1,0
1595,2,0,55,0,0,17,306,1,10,1,1,1
1596,2,0,27,0,0,1,303,1,3,1,0,0
1597,2,0,40,0,0,0,169,1,1,0,0,1
1599,1,1,37,0,0,0,219,0,1,0,0,1
1601,1,0,32,0,0,2,45,0,2,1,0,0
1602,2,0,32,0,0,2,64,0,2,0,0,1
1604,2,0,36,0,0,4,45,0,5,1,1,1
1605,3,0,22,0,0,0,286,0,3,0,0,1
1606,2,1,31,0,0,0,190,1,8,0,1,0
1607,2,1,26,0,0,4,172,1,7,1,1,1
1608,1,1,50,0,0,30,28,0,6,1,1,1
1611,2,0,47,0,0,4,306,1,3,0,0,1
1613,2,0,36,0,0,2,89,1,3,0,0,1
1615,1,1,38,0,0,0,74,1,1,0,0,1
