"block_num","id","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_id","charge_degree (misd/fel)","compas_decile_score","two_year_recid","vign_short","charge_name","charge_info","outcome"
2,10220,2,0,24,0,0,1,246,1,3,0,"The defendant is a 24-year-old male. He has been charged with possession of cannabis/marijuana. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Possession of cannabis/marijuana","nan",0
2,1490,2,0,30,0,0,4,45,0,4,1,"The defendant is a 30-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 4 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
2,6884,1,0,29,0,0,0,18,1,8,0,"The defendant is a 29-year-old male. He has been charged with battery. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
2,10748,1,0,44,0,0,1,45,0,1,0,"The defendant is a 44-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
2,1361,2,0,27,0,0,5,142,0,3,1,"The defendant is a 27-year-old male. He has been charged with driving with an expired license. This crime is classified as a misdemeanor. He has been convicted of 5 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving with an expired license","nan",1
2,4161,2,0,54,0,0,0,45,0,1,1,"The defendant is a 54-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
2,5270,2,0,31,0,0,0,45,0,4,0,"The defendant is a 31-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
3,7416,3,0,26,0,0,2,45,0,1,0,"The defendant is a 26-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
3,8099,1,0,28,0,0,0,45,0,1,0,"The defendant is a 28-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
3,2685,2,1,21,0,0,0,190,1,5,0,"The defendant is a 21-year-old female. She has been charged with grand theft. This crime is classified as a felony. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Grand theft","the unlawful taking of property worth more than $300",0
3,2624,2,0,51,0,0,0,306,1,2,1,"The defendant is a 51-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",1
3,3768,2,1,36,0,0,1,45,0,1,0,"The defendant is a 36-year-old female. She has been charged with battery. This crime is classified as a misdemeanor. She has been convicted of 1 prior crime. She has 0 juvenile felony charges and 0 juvenile misdemeanor charge on her record.","Battery","intentionally causing bodily harm to another person without a weapon",0
3,10448,2,0,48,0,0,11,337,0,4,1,"The defendant is a 48-year-old male. He has been charged with resisting an officer. This crime is classified as a misdemeanor. He has been convicted of 11 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Resisting an officer","when a person knowingly and willfuly, but not violently, resists, obstructs, or opposes a law enforcement officer engaged in the execution of legal process, or lawful execution of a legal duty",1
3,5614,2,0,33,0,0,2,10,1,8,1,"The defendant is a 33-year-old male. He has been charged with battery with a deadly weapon. This crime is classified as a felony. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery with a deadly weapon","intentionally causing bodily harm to another person with a deadly weapon",1
3,2338,3,0,59,0,0,0,133,0,1,0,"The defendant is a 59-year-old male. He has been charged with driving under the influence. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving under the influence","operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher",0
3,4029,3,0,28,0,0,0,45,0,2,1,"The defendant is a 28-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
3,4082,1,0,24,0,0,0,375,1,5,1,"The defendant is a 24-year-old male. He has been charged with tampering with a witness. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Tampering with a witness","the act of attempting to alter or prevent the testimony of witnesses within criminal or civil proceedings",1
3,4426,1,1,43,0,0,0,186,0,2,0,"The defendant is a 43-year-old female. She has been charged with grand theft. This crime is classified as a misdemeanor. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Grand theft","the unlawful taking of property worth more than $300",0
3,7079,1,0,25,0,0,3,280,1,7,0,"The defendant is a 25-year-old male. He has been charged with possession of ecstasy. This crime is classified as a felony. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of ecstasy","nan",0
3,7840,1,0,22,0,0,1,190,1,2,0,"The defendant is a 22-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Grand theft","the unlawful taking of property worth more than $300",0
3,9889,2,0,35,0,0,9,303,1,6,0,"The defendant is a 35-year-old male. He has been charged with possession of cannabis/marijuana. This crime is classified as a felony. He has been convicted of 9 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cannabis/marijuana","nan",0
3,7315,2,0,24,0,0,2,45,0,5,1,"The defendant is a 24-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
3,2691,2,0,54,0,0,0,368,0,1,0,"The defendant is a 54-year-old male. He has been charged with soliciting for prostitution. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Soliciting for prostitution","when a person solicits, induces, entices, or procures another person to engage in prostitution, lewdness, or assignation",0
3,7010,2,0,54,0,0,4,306,1,3,1,"The defendant is a 54-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 4 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",1
3,7170,1,0,22,0,0,0,306,1,5,0,"The defendant is a 22-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",0
3,6314,1,0,20,0,0,0,187,1,6,1,"The defendant is a 20-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Grand theft","the unlawful taking of property worth more than $300",1
3,999,1,0,38,0,0,1,90,1,1,1,"The defendant is a 38-year-old male. He has been charged with criminal damage of more than $1000. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Criminal damage of more than $1000","when a person willfully and maliciously damages another person's property - with damage of more than $1,000",1
